model,base_id,split,arm,binding,n_tokens_bare,n_tokens_prompt,use_index,mutation_index,use_minus_mutation,use_token_id,scored_text_is_program,bare_prefix_matches_prompt,use_is_last_bare,use_token_identical,one_token_mutation,mutation_distance_ok,ok
deepseek-coder-6.7b,base_0268,calib,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0268,calib,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0269,test,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0269,test,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0269,test,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0269,test,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0270,test,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0270,test,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0270,test,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0270,test,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0271,calib,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0271,calib,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0271,calib,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0271,calib,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0272,test,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0272,test,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0272,test,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0272,test,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0273,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0273,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0273,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0273,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0274,test,ab,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0274,test,ab,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0274,test,ba,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0274,test,ba,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0275,test,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0275,test,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0275,test,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0275,test,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0276,test,ab,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0276,test,ab,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0276,test,ba,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0276,test,ba,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0277,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0277,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0277,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0277,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0278,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0278,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0278,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0278,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0279,test,ab,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0279,test,ab,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0279,test,ba,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0279,test,ba,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0280,calib,ab,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0280,calib,ab,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0280,calib,ba,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0280,calib,ba,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0281,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0281,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0281,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0281,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0282,test,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0282,test,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0282,test,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0282,test,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0283,calib,ab,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0283,calib,ab,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0283,calib,ba,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0283,calib,ba,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0284,calib,ab,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0284,calib,ab,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0284,calib,ba,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0284,calib,ba,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0285,test,ab,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0285,test,ab,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0285,test,ba,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0285,test,ba,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0286,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0286,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0286,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0286,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0287,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0287,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0287,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0287,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0288,test,ab,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0288,test,ab,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0288,test,ba,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0288,test,ba,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0289,calib,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0289,calib,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0289,calib,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0289,calib,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0290,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0290,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0290,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0290,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0291,test,ab,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0291,test,ab,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0291,test,ba,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0291,test,ba,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0292,calib,ab,source,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0292,calib,ab,target,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0292,calib,ba,source,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0292,calib,ba,target,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0293,calib,ab,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0293,calib,ab,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0293,calib,ba,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0293,calib,ba,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0294,calib,ab,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0294,calib,ab,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0294,calib,ba,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0294,calib,ba,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0295,test,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0295,test,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0295,test,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0295,test,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0296,test,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0296,test,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0296,test,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0296,test,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0297,test,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0297,test,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0297,test,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0297,test,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0298,test,ab,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0298,test,ab,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0298,test,ba,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0298,test,ba,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0299,test,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0299,test,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0299,test,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0299,test,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0300,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0300,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0300,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0300,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0301,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0301,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0301,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0301,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0302,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0302,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0302,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0302,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0303,test,ab,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0303,test,ab,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0303,test,ba,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0303,test,ba,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0304,test,ab,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0304,test,ab,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0304,test,ba,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0304,test,ba,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0305,calib,ab,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0305,calib,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0305,calib,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0305,calib,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0306,test,ab,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0306,test,ab,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0306,test,ba,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0306,test,ba,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0307,test,ab,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0307,test,ab,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0307,test,ba,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0307,test,ba,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0308,test,ab,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0308,test,ab,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0308,test,ba,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0308,test,ba,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0309,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0309,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0309,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0309,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0310,test,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0310,test,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0310,test,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0310,test,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0311,test,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0311,test,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0311,test,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0311,test,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0312,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0312,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0312,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0312,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0313,test,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0313,test,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0313,test,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0313,test,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0314,test,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0314,test,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0314,test,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0314,test,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0315,test,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0315,test,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0315,test,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0315,test,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0316,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0316,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0316,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0316,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0317,test,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0317,test,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0317,test,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0317,test,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0318,calib,ab,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0318,calib,ab,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0318,calib,ba,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0318,calib,ba,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0319,test,ab,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0319,test,ab,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0319,test,ba,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0319,test,ba,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0320,calib,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0320,calib,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0320,calib,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0320,calib,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0321,test,ab,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0321,test,ab,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0321,test,ba,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0321,test,ba,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0322,calib,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0322,calib,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0322,calib,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0322,calib,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0323,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0323,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0323,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0323,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0324,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0324,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0324,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0324,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0325,test,ab,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0325,test,ab,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0325,test,ba,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0325,test,ba,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0326,calib,ab,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0326,calib,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0326,calib,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0326,calib,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0327,test,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0327,test,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0327,test,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0327,test,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0328,test,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0328,test,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0328,test,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0328,test,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0329,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0329,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0329,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0329,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0330,calib,ab,source,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0330,calib,ab,target,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0330,calib,ba,source,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0330,calib,ba,target,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0331,calib,ab,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0331,calib,ab,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0331,calib,ba,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0331,calib,ba,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0332,test,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0332,test,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0332,test,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0332,test,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0333,calib,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0333,calib,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0333,calib,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0333,calib,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0334,test,ab,source,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0334,test,ab,target,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0334,test,ba,source,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0334,test,ba,target,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0335,calib,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0335,calib,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0335,calib,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0335,calib,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
