model,base_id,split,arm,binding,cell,style,variant,question,kind,correct_pole,inner_token,outer_token,logp_inner,logp_outer,margin_inner,margin_correct,says_inner,correct,argmax_token,argmax_is_a_choice,n_prompt_tokens,question_text
deepseek-coder-6.7b,base_0003,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-4.465181350708008,-2.4012441635131836,-2.063937187194824,2.063937187194824,0,1,207,0,35,"
# Question: does f return the b assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.2534468173980713,-2.9694712162017822,-0.28397560119628906,-0.28397560119628906,0,0,207,0,35,"
# Question: does f return the b assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.370153427124023,-2.396975517272949,-1.9731779098510742,1.9731779098510742,0,1,359,0,35,"
# Question: does f return the b assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.311248302459717,-2.7460246086120605,-0.5652236938476562,-0.5652236938476562,0,0,359,0,35,"
# Question: does f return the b assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.768205165863037,-2.554622173309326,-0.21358299255371094,0.21358299255371094,0,1,207,0,35,"
# Question: does f return the b assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.2275354862213135,-3.2973978519439697,1.0698623657226562,1.0698623657226562,1,1,207,0,35,"
# Question: does f return the b assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.763911247253418,-2.536473274230957,-0.22743797302246094,0.22743797302246094,0,1,359,0,35,"
# Question: does f return the b assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.1805825233459473,-3.1029305458068848,0.9223480224609375,0.9223480224609375,1,1,359,0,35,"
# Question: does f return the b assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5460848212242126,-1.1218066215515137,0.575721800327301,-0.575721800327301,1,0,9526,1,35,"
# Question: does f return the inner b or the outer b? Answer: the"
deepseek-coder-6.7b,base_0003,test,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.3421555161476135,-1.624399185180664,1.2822436690330505,1.2822436690330505,1,1,9526,1,35,"
# Question: does f return the inner b or the outer b? Answer: the"
deepseek-coder-6.7b,base_0003,test,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5251560211181641,-1.1481056213378906,0.6229496002197266,-0.6229496002197266,1,0,9526,1,35,"
# Question: does f return the inner b or the outer b? Answer: the"
deepseek-coder-6.7b,base_0003,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.378032386302948,-1.5017755031585693,1.1237431168556213,1.1237431168556213,1,1,9526,1,35,"
# Question: does f return the inner b or the outer b? Answer: the"
deepseek-coder-6.7b,base_0003,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.4040617346763611,-1.3426241874694824,0.9385624527931213,-0.9385624527931213,1,0,9526,1,35,"
# Question: does f return the outer b or the inner b? Answer: the"
deepseek-coder-6.7b,base_0003,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.16130472719669342,-2.516237497329712,2.3549327701330185,2.3549327701330185,1,1,9526,1,35,"
# Question: does f return the outer b or the inner b? Answer: the"
deepseek-coder-6.7b,base_0003,test,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.4048366844654083,-1.3353290557861328,0.9304923713207245,-0.9304923713207245,1,0,9526,1,35,"
# Question: does f return the outer b or the inner b? Answer: the"
deepseek-coder-6.7b,base_0003,test,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.17991146445274353,-2.3517043590545654,2.171792894601822,2.171792894601822,1,1,9526,1,35,"
# Question: does f return the outer b or the inner b? Answer: the"
deepseek-coder-6.7b,base_0003,test,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.1438562870025635,-1.0606367588043213,-1.0832195281982422,1.0832195281982422,0,1,5160,1,33,"
# Question: is the b returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.430242896080017,-1.5753978490829468,0.1451549530029297,0.1451549530029297,1,1,2291,1,33,"
# Question: is the b returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.2042641639709473,-1.0515599250793457,-1.1527042388916016,1.1527042388916016,0,1,5160,1,33,"
# Question: is the b returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.3751362562179565,-1.677702784538269,0.3025665283203125,0.3025665283203125,1,1,2291,1,33,"
# Question: is the b returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.5145182609558105,-1.5104060173034668,-0.00411224365234375,0.00411224365234375,0,1,5160,1,33,"
# Question: is the b returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.1062147617340088,-2.2835371494293213,1.1773223876953125,1.1773223876953125,1,1,2291,1,33,"
# Question: is the b returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.5468062162399292,-1.504184603691101,-0.042621612548828125,0.042621612548828125,0,1,5160,1,33,"
# Question: is the b returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.0849117040634155,-2.4320569038391113,1.3471451997756958,1.3471451997756958,1,1,2291,1,33,"
# Question: is the b returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8807399272918701,-1.8251063823699951,0.944366455078125,-0.944366455078125,1,0,5336,1,34,"
# Question: is b shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7295112609863281,-1.9004344940185547,1.1709232330322266,1.1709232330322266,1,1,5336,1,34,"
# Question: is b shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8742838501930237,-1.8326101303100586,0.9583262801170349,-0.9583262801170349,1,0,5336,1,34,"
# Question: is b shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7370787858963013,-1.9078112840652466,1.1707324981689453,1.1707324981689453,1,1,5336,1,34,"
# Question: is b shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.7474627494812012,-1.1482481956481934,-0.5992145538330078,0.5992145538330078,0,1,5336,1,36,"
# Question: does f return the b from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5446534156799316,-1.0884690284729004,-0.45618438720703125,-0.45618438720703125,0,0,5336,1,36,"
# Question: does f return the b from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.765015959739685,-1.1436914205551147,-0.6213245391845703,0.6213245391845703,0,1,5336,1,36,"
# Question: does f return the b from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0003,test,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5624936819076538,-1.1035054922103882,-0.4589881896972656,-0.4589881896972656,0,0,5336,1,36,"
# Question: does f return the b from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0003,test,ab,source,ab_source,value,direct,value/direct,value,outer,18,17,-3.809640645980835,-0.03239228576421738,-3.7772483602166176,3.7772483602166176,0,1,17,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0003,test,ab,target,ab_target,value,direct,value/direct,value,inner,18,17,-0.03649049997329712,-3.685641288757324,3.649150788784027,3.649150788784027,1,1,18,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0003,test,ba,source,ba_source,value,direct,value/direct,value,outer,17,18,-2.8995935916900635,-0.0761091411113739,-2.8234844505786896,2.8234844505786896,0,1,18,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0003,test,ba,target,ba_target,value,direct,value/direct,value,inner,17,18,-0.03106384538114071,-3.8710124492645264,3.8399486038833857,3.8399486038833857,1,1,17,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0004,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-3.948908805847168,-2.236959457397461,-1.711949348449707,1.711949348449707,0,1,359,0,35,"
# Question: does f return the j assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.4820427894592285,-2.7212271690368652,-0.7608156204223633,-0.7608156204223633,0,0,359,0,35,"
# Question: does f return the j assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.106252670288086,-2.373663902282715,-1.732588768005371,1.732588768005371,0,1,359,0,35,"
# Question: does f return the j assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.4858479499816895,-2.9623866081237793,-0.5234613418579102,-0.5234613418579102,0,0,359,0,35,"
# Question: does f return the j assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.494800567626953,-2.455291748046875,-0.039508819580078125,0.039508819580078125,0,1,359,0,35,"
# Question: does f return the j assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.231509208679199,-2.9637365341186523,0.7322273254394531,0.7322273254394531,1,1,359,0,35,"
# Question: does f return the j assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.658107042312622,-2.5286190509796143,-0.1294879913330078,0.1294879913330078,0,1,359,0,35,"
# Question: does f return the j assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.400481700897217,-3.0228209495544434,0.6223392486572266,0.6223392486572266,1,1,359,0,35,"
# Question: does f return the j assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.37386175990104675,-1.4688305854797363,1.0949688255786896,-1.0949688255786896,1,0,9526,1,35,"
# Question: does f return the inner j or the outer j? Answer: the"
deepseek-coder-6.7b,base_0004,test,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.25321370363235474,-1.9043424129486084,1.6511287093162537,1.6511287093162537,1,1,9526,1,35,"
# Question: does f return the inner j or the outer j? Answer: the"
deepseek-coder-6.7b,base_0004,test,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.3697526752948761,-1.5073754787445068,1.1376228034496307,-1.1376228034496307,1,0,9526,1,35,"
# Question: does f return the inner j or the outer j? Answer: the"
deepseek-coder-6.7b,base_0004,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.21340475976467133,-2.1762781143188477,1.9628733545541763,1.9628733545541763,1,1,9526,1,35,"
# Question: does f return the inner j or the outer j? Answer: the"
deepseek-coder-6.7b,base_0004,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.5502838492393494,-1.0785698890686035,0.5282860398292542,-0.5282860398292542,1,0,9526,1,35,"
# Question: does f return the outer j or the inner j? Answer: the"
deepseek-coder-6.7b,base_0004,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.209955096244812,-2.0983352661132812,1.8883801698684692,1.8883801698684692,1,1,9526,1,35,"
# Question: does f return the outer j or the inner j? Answer: the"
deepseek-coder-6.7b,base_0004,test,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.5598112940788269,-1.0826842784881592,0.5228729844093323,-0.5228729844093323,1,0,9526,1,35,"
# Question: does f return the outer j or the inner j? Answer: the"
deepseek-coder-6.7b,base_0004,test,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.20444799959659576,-2.176440477371216,1.97199247777462,1.97199247777462,1,1,9526,1,35,"
# Question: does f return the outer j or the inner j? Answer: the"
deepseek-coder-6.7b,base_0004,test,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-1.8147236108779907,-1.279727578163147,-0.5349960327148438,0.5349960327148438,0,1,5160,1,33,"
# Question: is the j returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.4467859268188477,-1.601334571838379,0.15454864501953125,0.15454864501953125,1,1,2291,1,33,"
# Question: is the j returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-1.7249155044555664,-1.3148794174194336,-0.4100360870361328,0.4100360870361328,0,1,5160,1,33,"
# Question: is the j returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.5021743774414062,-1.574380874633789,0.07220649719238281,0.07220649719238281,1,1,2291,1,33,"
# Question: is the j returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.502564787864685,-1.6493428945541382,0.14677810668945312,-0.14677810668945312,1,0,2291,1,33,"
# Question: is the j returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.124884009361267,-2.378073215484619,1.253189206123352,1.253189206123352,1,1,2291,1,33,"
# Question: is the j returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.5235209465026855,-1.5830073356628418,0.05948638916015625,-0.05948638916015625,1,0,2291,1,33,"
# Question: is the j returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.1945154666900635,-2.2038004398345947,1.0092849731445312,1.0092849731445312,1,1,2291,1,33,"
# Question: is the j returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8943654894828796,-1.5872766971588135,0.6929112076759338,-0.6929112076759338,1,0,5336,1,34,"
# Question: is j shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7787414789199829,-1.7440487146377563,0.9653072357177734,0.9653072357177734,1,1,5336,1,34,"
# Question: is j shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8886699080467224,-1.6073551177978516,0.7186852097511292,-0.7186852097511292,1,0,5336,1,34,"
# Question: is j shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0004,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7757735848426819,-1.7557978630065918,0.9800242781639099,0.9800242781639099,1,1,5336,1,34,"
# Question: is j shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0004,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.5756490230560303,-1.150644063949585,-0.4250049591064453,0.4250049591064453,0,1,5336,1,36,"
# Question: does f return the j from outside f (yes/no)? Answer:"
