model,base_id,arm,split,layer,question,style,variant,delta_contrast_prob,delta_contrast_z,contrast_prob_inner_member,contrast_prob_outer_member,contrast_z_inner_member,contrast_z_outer_member,n_pairs_in_lexicon,delta_z_mechanism,delta_prob_mechanism,delta_z_control,delta_prob_control,delta_z_family_scope,delta_z_family_shadowing,delta_z_family_ordinal,delta_z_family_action
deepseek-coder-1.3b,base_0038,ab,test,0,scope/direct,scope,direct,-1.0237955507072516e-05,0.0019709955933677192,0.004085831943698451,0.004096069899205523,0.2535005870915978,0.25152959149823007,10,-0.0014253909038428039,-2.5743542544544827e-05,-0.0014622227523368512,-9.277732197428192e-05,-0.0022677095465566018,0.01649107174238479,-0.002507497631329088,0.009906107635753475
deepseek-coder-1.3b,base_0038,ba,test,0,scope/direct,scope,direct,-1.016169538235051e-05,0.0019776163659481205,0.0040653154086778345,0.004075477104060185,0.2528731240263866,0.2508955076604385,10,-0.0014178296266205038,-2.5645459929338026e-05,-0.0014673681816574436,-9.282751656646839e-05,-0.002258410675638596,0.016502697074235517,-0.002498360543240462,0.009901095458760806
deepseek-coder-1.3b,base_0039,ab,test,0,scope/direct,scope,direct,9.320285062278111e-05,0.004181016255621062,0.004602480196441758,0.004509277345818977,0.27068767378503,0.26650665752940894,10,-0.002812793757034737,-7.843761879274295e-05,0.0014638051448154707,8.031798836860386e-05,-0.0006546560169980661,0.0034146301207069185,0.017651303160110276,-0.005969876488416917
deepseek-coder-1.3b,base_0039,ba,test,0,scope/direct,scope,direct,9.310064969727389e-05,0.004174505890072899,0.004609887278632929,0.004516786628935655,0.27069282285355173,0.26651831696347883,10,-0.002818110641496149,-7.869302260585199e-05,0.0014695096925990412,8.056496370664073e-05,-0.0006544138116082454,0.00339496386382665,0.017625582927529276,-0.005954499249626571
deepseek-coder-1.3b,base_0040,ab,test,0,scope/direct,scope,direct,0.00015023415847236626,0.006394009569877568,0.004899940611780555,0.004749706453308189,0.28442236229449036,0.2780283527246128,10,-0.0029640833130081,-8.932666810190998e-05,0.0022462970032737675,7.357365776607463e-05,0.010285866077384388,0.01074934667952071,0.004124246035035931,-0.0001627266976947095
deepseek-coder-1.3b,base_0040,ba,test,0,scope/direct,scope,direct,0.000149948057126488,0.0063838929624316365,0.004891049714610102,0.004741101657483614,0.28416143335976335,0.2777775403973317,10,-0.0029621063802107864,-8.930741709009017e-05,0.002254043039417703,7.398507443648903e-05,0.010287239965432932,0.010741221782757937,0.004107318696597284,-0.00018660405498226867
deepseek-coder-1.3b,base_0041,ab,test,0,scope/direct,scope,direct,-7.179401686835396e-05,-0.0030604033968235633,0.004100869569733018,0.004172663586601372,0.24488736915678622,0.24794777255360978,10,-0.001145230740168268,-1.4193257809965668e-05,0.0014333728122512947,0.00012197792257226153,-0.0042735935600445585,-0.016061900327764278,0.0032230335463716473,-0.00355843001970349
deepseek-coder-1.3b,base_0041,ba,test,0,scope/direct,scope,direct,-7.184282570477096e-05,-0.0030610527641095064,0.004080367104185564,0.004152209929890335,0.24424571969016873,0.24730677245427823,10,-0.0011476865946230567,-1.4169175989772742e-05,0.0014352840421571688,0.00012200864753341713,-0.004266836397300584,-0.01606799983721613,0.0032087282223337934,-0.0035506834408375043
deepseek-coder-1.3b,base_0042,ab,calib,0,scope/direct,scope,direct,4.069491704997846e-05,0.0027403281544493563,0.004902366219412632,0.004861671302362654,0.28450055698721377,0.2817602288327644,10,-0.002825532626910887,-7.12056179423947e-05,0.002691319718347213,7.334822539298985e-05,0.0034226705285633693,0.003143409179782841,8.064127063626969e-05,0.005163633219273135
deepseek-coder-1.3b,base_0042,ba,calib,0,scope/direct,scope,direct,4.078871335264078e-05,0.0027467609667374826,0.00489976481952728,0.0048589761061746395,0.2845681048761265,0.281821343909389,10,-0.0028362444002426063,-7.150415687720525e-05,0.0026924076238163536,7.351312184469849e-05,0.0034364310182310245,0.0031494947405978357,7.83083792787187e-05,0.005168732858007952
deepseek-coder-1.3b,base_0043,ab,calib,0,scope/direct,scope,direct,-1.2797706684178345e-06,4.3330226729310084e-05,0.004667767017472187,0.0046690467881406045,0.2729185318010602,0.2728752015743309,10,-0.003606835544150336,-0.00010070077797279557,0.0020005136346339172,6.543887550367554e-05,-0.0009440942771588544,-0.0014368054200281088,-0.00301057720274072,0.007339108202090078
deepseek-coder-1.3b,base_0043,ba,calib,0,scope/direct,scope,direct,-1.5048862017988385e-06,3.7490704706599765e-05,0.004676709788424417,0.004678214674626216,0.27317723761713486,0.27313974691242826,10,-0.0036065346027619695,-0.00010066685751278443,0.0020012385681735254,6.550113241075546e-05,-0.0009545581284546058,-0.0014234509312297527,-0.0030303613625443323,0.007353837289872996
deepseek-coder-1.3b,base_0044,ab,calib,0,scope/direct,scope,direct,-3.779316860235554e-05,-0.002100128161360848,0.0045510668764717,0.004588860045074056,0.2663121847818025,0.26841231294316337,10,-0.002609303858060042,-9.620616897743333e-05,-0.000623118281891553,-2.8163025458378997e-05,0.0019597919984141975,0.00145475344714735,-0.0006309505614651202,-0.014201175685008234
deepseek-coder-1.3b,base_0044,ba,calib,0,scope/direct,scope,direct,-3.7666360529445275e-05,-0.002094314666366892,0.004530658385585758,0.004568324746115203,0.26568140869256446,0.26777572335893135,10,-0.002613841680083879,-9.6304495527051e-05,-0.0006225424418258387,-2.803301897130327e-05,0.001977831021235301,0.001441898100314143,-0.0006313632271103401,-0.014201139583796166
deepseek-coder-1.3b,base_0045,ab,calib,0,scope/direct,scope,direct,5.7262969463595104e-05,0.003249520268882644,0.004669069777018003,0.004611806807554408,0.27297741283003646,0.2697278925611538,10,0.000720472912799681,1.6708045090082103e-05,-0.0003295821463686786,-8.868706253819104e-05,-0.003242007308943154,0.01043289178227641,0.0040112630762782955,0.011498275456744818
deepseek-coder-1.3b,base_0045,ba,calib,0,scope/direct,scope,direct,5.715001927248525e-05,0.00324100839710173,0.004689297648617925,0.00463214762934544,0.2736146274360823,0.27037361903898055,10,0.0007173200009163012,1.6706521212647273e-05,-0.0003284279551954794,-8.850715568931261e-05,-0.0032626020913094703,0.01043282892269437,0.004008123014844189,0.011501647184513832
deepseek-coder-1.3b,base_0046,ab,test,0,scope/direct,scope,direct,3.3791247842709926e-06,-0.00016220513860243368,0.004421812572279207,0.004418433447494936,0.2615938340233783,0.26175603916198076,10,0.0013372873760243093,1.809138182591553e-05,0.0012503956423867012,5.851578010552085e-05,0.003886083296528363,0.013653341869946933,-0.009489356603692753,-0.0011758283155033217
deepseek-coder-1.3b,base_0046,ba,test,0,scope/direct,scope,direct,3.2324883803835913e-06,-0.00016874067317529384,0.0044117096242872605,0.004408477135906877,0.26088955121814617,0.26105829189132146,10,0.0013376895031274362,1.820037488309322e-05,0.0012436121377734388,5.812855161678996e-05,0.0038834203968692096,0.013651366052413183,-0.009487546684604747,-0.0012049071589138802
deepseek-coder-1.3b,base_0047,ab,calib,0,scope/direct,scope,direct,7.776899449141172e-05,0.003234556859574911,0.004400741745190041,0.00432297275069863,0.2571039391864489,0.253869382326874,10,0.0008104423139426042,4.156860468201417e-06,-0.0015236387993348773,-0.0001349705225900241,0.004054800171078506,0.017323272432272274,-0.0030521835847257123,0.0039798231166703266
deepseek-coder-1.3b,base_0047,ba,calib,0,scope/direct,scope,direct,7.779343661912241e-05,0.0032294180377732684,0.004416811658729647,0.0043390182221105245,0.2574851324726145,0.25425571443484124,10,0.0008099303491452485,4.2256228681178225e-06,-0.0015192766987210562,-0.0001346807928646475,0.004049506976745675,0.017342970313575734,-0.0030584457028805475,0.003964259632908036
deepseek-coder-1.3b,base_0048,ab,test,0,scope/direct,scope,direct,-6.0519315656225314e-05,-0.0014024062579161556,0.004874038322972195,0.00493455763862842,0.28356711250643085,0.284969518764347,10,-0.0060077863428970035,-0.0001650628519035721,0.003270172474440494,0.0001314677374402893,-0.005273027896908651,0.007342511460789403,-0.005310416786433989,0.007828393953492524
deepseek-coder-1.3b,base_0048,ba,test,0,scope/direct,scope,direct,-6.095138308869624e-05,-0.001425537871452387,0.004880832291025733,0.004941783674114429,0.2836658078888068,0.2850913457602592,10,-0.006009356476921819,-0.00016521383408968663,0.003272860446092379,0.00013174379125879777,-0.005322221669460329,0.007414141885529024,-0.0053367770944758135,0.007814848680608742
deepseek-coder-1.3b,base_0049,ab,test,0,scope/direct,scope,direct,1.0391121687131077e-06,0.0004772183070806957,0.004205262903005311,0.004204223790836598,0.2565856696756038,0.2561084513685231,10,0.00041542658691643607,2.8976347063104386e-05,0.0015212087733990128,9.047418397498965e-05,-0.005722394748752465,0.01107481486988443,0.007870970115400703,-0.003512981575134966
deepseek-coder-1.3b,base_0049,ba,test,0,scope/direct,scope,direct,1.3104165840702175e-06,0.0004872410799182103,0.004206805864021584,0.004205495447437514,0.2569005889401067,0.2564133478601885,10,0.0004136094029473373,2.8839570006884262e-05,0.001518411828235327,9.01999951672906e-05,-0.005707480146428384,0.011046577165728044,0.00788128810154711,-0.003494055042736567
deepseek-coder-1.3b,base_0050,ab,test,0,scope/direct,scope,direct,2.5872556648889877e-05,-0.0006216503789528982,0.004232440948958395,0.004206568392309505,0.2531796090855517,0.2538012594645046,10,0.000602296070193196,6.936652824024794e-07,0.0011445352787877118,5.343757315366378e-05,0.002387780222102665,-0.0027853568268064732,-0.0019322705328697573,-0.003592728126262913
deepseek-coder-1.3b,base_0050,ba,test,0,scope/direct,scope,direct,2.605412956085268e-05,-0.0006162843664561657,0.004229329582399813,0.00420327545283896,0.25323429309814927,0.25385057746460543,10,0.0006022162318312425,6.456602489280858e-07,0.0011457115720084085,5.3503644974917325e-05,0.002396837739357685,-0.002787998047108442,-0.0019275589985030448,-0.003589759789687036
deepseek-coder-1.3b,base_0051,ab,test,0,scope/direct,scope,direct,4.0306955749941364e-05,0.001514003397162511,0.004778465470410963,0.004738158514661021,0.27811831146889504,0.27660430807173253,10,0.005481055455520449,0.00017254181894031878,0.00032114622132013845,-1.2953721027383859e-05,-0.00027305207032207734,0.013565940426365053,-0.005935093747698322,0.010235791534821844
deepseek-coder-1.3b,base_0051,ba,test,0,scope/direct,scope,direct,4.045490371785976e-05,0.0015152437782768868,0.004783399919980474,0.004742945016262615,0.2783854042405292,0.2768701604622523,10,0.005485802108941303,0.000172688969750008,0.0003221455998183892,-1.3006055498787509e-05,-0.00026219491161112024,0.013537386863403333,-0.005943183581598538,0.010246690655302912
deepseek-coder-1.3b,base_0052,ab,calib,0,scope/direct,scope,direct,0.00015907796450693318,0.007138367563426062,0.005046622993483775,0.004887545028976842,0.28872207308202424,0.2815837055185982,10,0.011795448610755087,0.00030966436212725296,-0.0028694071733321347,-0.0001613695339894377,0.0013004488619026977,0.040285779395745736,0.0032935584902388884,0.008007712660094
deepseek-coder-1.3b,base_0052,ba,calib,0,scope/direct,scope,direct,0.00015882228817002547,0.007121225082375449,0.005038476918012812,0.004879654629842786,0.2885339750466197,0.28141274996424426,10,0.011794056871058622,0.00030961157441271574,-0.002866467283736375,-0.00016126013187052197,0.0013006578137219338,0.040234629946313216,0.0032638185936599887,0.007991766920787215
deepseek-coder-1.3b,base_0053,ab,test,0,scope/direct,scope,direct,-5.6973856301448245e-06,-0.0007753164516313693,0.004673808514027031,0.004679505899657176,0.27038266645529746,0.27115798290692883,10,-0.004686392565369974,-0.00013502445762347912,0.0008609594148469798,6.33178228526053e-05,0.005178645979448306,-0.01935017133012651,0.003346166254046342,-0.009578037933059572
deepseek-coder-1.3b,base_0053,ba,test,0,scope/direct,scope,direct,-5.76263615668926e-06,-0.0007790434448322059,0.004686601136400639,0.004692363772557329,0.2709954019293744,0.2717744453742066,10,-0.004675604369048595,-0.0001346609787011492,0.0008561977480818573,6.312834107138291e-05,0.0051688456479775866,-0.019321799632999737,0.003345916232587888,-0.00959088305249848
deepseek-coder-1.3b,base_0054,ab,test,0,scope/direct,scope,direct,-8.583099795268778e-06,0.0002566275979830057,0.004660944442094854,0.004669527541890123,0.2726792639393796,0.2724226363413966,10,-0.0033681349672161592,-8.520440511301016e-05,0.00026357979358136436,3.493714136062077e-05,-0.0024908010815896803,-0.015167834187001017,0.0068390798976844065,0.0035900374000680142
deepseek-coder-1.3b,base_0054,ba,test,0,scope/direct,scope,direct,-8.615448075795229e-06,0.00025475415921261124,0.004647597543871229,0.004656212991947024,0.2721586654712921,0.27190391131207947,10,-0.00336813181651077,-8.524456897168568e-05,0.000264522830294457,3.495987360311388e-05,-0.0025007222239352735,-0.01519744229706499,0.00683066722364246,0.0036279355570026095
deepseek-coder-1.3b,base_0055,ab,test,0,scope/direct,scope,direct,-9.528815555326364e-06,-0.00021680745442198557,0.004530658385585758,0.004540187201141084,0.26568140869256446,0.26589821614698644,10,0.00023136318675801433,-2.820079471221003e-06,0.0002636167606663532,-4.02984298170483e-05,0.000191728521072701,-0.00015249613817724939,-0.00046075519382714203,-0.0007001134544244933
deepseek-coder-1.3b,base_0055,ba,test,0,scope/direct,scope,direct,-9.658857759428652e-06,-0.00022516736497035783,0.0045510668764717,0.004560725734231129,0.2663121847818025,0.2665373521467729,10,0.00023319847415557057,-2.7581934504664236e-06,0.0002619434002997375,-4.046213816643685e-05,0.00017897756706786172,-0.00014859727510579956,-0.0004678924328044518,-0.0007076546722269914
deepseek-coder-1.3b,base_0056,ab,test,0,scope/direct,scope,direct,7.246529683813119e-07,-0.0005216253349857869,0.004772131839096479,0.004771407186128097,0.2780494079537229,0.2785710332887087,10,0.003406655110646792,9.667474992904003e-05,0.0017466109097772052,6.587650858949721e-05,-0.0013906249875102056,-0.006371757589357152,-0.0015780491816884588,0.005726075867302276
deepseek-coder-1.3b,base_0056,ba,test,0,scope/direct,scope,direct,7.705077294181684e-07,-0.0005178150034725326,0.0047627972514266495,0.004762026743697231,0.2773867188295675,0.27790453383304003,10,0.003426092266215097,9.739586509775354e-05,0.001735389673443255,6.536183385658502e-05,-0.0013930379139701216,-0.006337851641628589,-0.0015605496708012514,0.005706751137593821
deepseek-coder-1.3b,base_0057,ab,test,0,scope/direct,scope,direct,-6.639047498366996e-05,-0.0013691956416684303,0.004193335672368639,0.004259726147352309,0.2561244748887366,0.257493670530405,10,-0.0007755225793731534,8.716740320250174e-06,0.0007286554980367049,6.689136529888589e-05,-0.009674289282542575,0.004215499855273974,0.0015573750660763021,0.008058787829991455
deepseek-coder-1.3b,base_0057,ba,test,0,scope/direct,scope,direct,-6.630251369472984e-05,-0.001366003083677736,0.004200551600736541,0.0042668541144312705,0.25624863854828234,0.2576146416319601,10,-0.0007715458918604132,8.847858486052407e-06,0.0007282867122051042,6.687875447401585e-05,-0.009674052285657264,0.004223347933815347,0.001569656507736059,0.00805193042441378
deepseek-coder-1.3b,base_0058,ab,test,0,scope/direct,scope,direct,2.653642980414428e-05,0.0016635577425327952,0.004683824796508085,0.0046572883667039405,0.271153375028496,0.2694898172859632,10,-0.004429491313340724,-0.00012018296269862214,0.002386772346551278,7.185258300244088e-05,-0.002525820877290228,-0.005400580713396941,0.006599194731974034,0.006170928725981822
deepseek-coder-1.3b,base_0058,ba,test,0,scope/direct,scope,direct,2.656137043909046e-05,0.001665280357222243,0.004673821914424364,0.004647260543985274,0.27059352235269374,0.2689282419954715,10,-0.004435114655546287,-0.00012037953659156837,0.0023891915443458836,7.192790781063575e-05,-0.002532126039593064,-0.005403849857427756,0.006612711176182515,0.006173512029737316
deepseek-coder-1.3b,base_0059,ab,test,0,scope/direct,scope,direct,0.00020784813455106826,0.007541803717364459,0.005004239682786751,0.004796391548235683,0.28269183870034864,0.2751500349829842,10,0.0026734624318534472,6.625523775018183e-05,-0.0009051134680948359,-5.718506824421558e-05,0.0149568259560076,0.002918628002223367,0.00922528209497408,-0.007501870468765437
deepseek-coder-1.3b,base_0059,ba,test,0,scope/direct,scope,direct,0.00020729673142907967,0.007533403863656918,0.005015567072666781,0.004808270341237701,0.2832943673527375,0.2757609634890806,10,0.002680368003240778,6.647839888028343e-05,-0.000903747978285101,-5.720609403682625e-05,0.014939991747080758,0.0029640836246229707,0.009219788509458551,-0.007524688752375601
deepseek-coder-1.3b,base_0060,ab,calib,0,scope/direct,scope,direct,7.433637734705068e-05,0.00279615342070505,0.004994840284728241,0.004920503907381191,0.28246874974261804,0.279672596321913,10,-0.0024160880606385266,-6.145194752990015e-05,0.00156672756062005,7.826221073618388e-05,0.005095436985376758,0.0034396118358469563,-0.00019775798532117622,0.0023667241928296556
