model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_question_var,delta_frac_question,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,delta_frac_question_all,binding_shift,binding_shift_identical
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,inner,1.0000001865483814,0.9999998993674739,0.004158845862653873,-0.0012354576023538653,-0.013627510569358514,-0.010602466466675538,-0.01652481333715146,0.004937999071929166,0.07022193289149413,0.0012760192218560784,-0.03871914750402877,0.00011431125072719484,-0.02422997703603405,0.0029233882603000097,-0.0012354576023538653,-0.021306588775734048,-0.03744312828217272,0.02715336529633406,0.022994519433680187
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,inner,1.0000001085622257,0.9999999672373198,0.0048249191504300785,-0.0025708801883023236,-0.012317698377029757,-0.010198535493659563,-0.01571824716092296,0.0020430630856262573,0.0769418318699789,0.0013045556778490987,-0.06242303015644146,0.018113880267565857,-0.022516233870689323,0.002254038962127756,-0.0025708801883023236,-0.02026219490856157,-0.06111847447859231,0.02477027283281708,0.019945353682387
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,inner,1.0000001831815784,1.0000000088970213,0.004711940448177666,-0.0004514711483254233,-0.0035242874769379,-0.011846673196166285,-0.01584702762604859,0.0037206230968544743,0.09603724028147023,-0.0015764063808873172,-0.10624308792349124,0.03501897564079759,-0.015370960673104186,0.004260469299852243,-0.0004514711483254233,-0.011110491373251943,-0.10781949430437865,0.01963142997295643,0.014919489524778763
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,inner,0.9999999587738384,0.9999998979247136,0.003778204577726315,0.01116599887548387,0.0003532843493364961,-0.009778051836245086,-0.013483004362138902,0.005026527995991668,0.10267854591861524,-0.003159698522292663,-0.10241533406372993,0.005833466218128358,-0.00942476748690859,0.014944203453210183,0.01116599887548387,0.005519435966301594,-0.10557503258602252,0.02436897094011877,0.02059076636239246
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,outer,1.0000001581900089,0.9999999910709393,0.0063375959845304655,-0.00018045527619282853,-0.013664972771224804,-0.017090629834158558,-0.011001104577017713,0.0018420864637474707,0.044510449961012555,0.0015770359959509234,-0.027041184752630176,0.014711011686913078,-0.030755602605383403,0.006157140708337637,-0.00018045527619282853,-0.024598461897045787,-0.025464148756679295,0.03691274331372104,0.030575147329190575
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,outer,0.9999999994404067,0.9999999292914923,0.003098369074581263,-0.002129467995354113,-0.015861980715400542,-0.010588270370664704,-0.015346658377583138,0.006476327677689374,0.051674513212943196,0.00457001855663192,-0.030619232775023097,0.008726311563265421,-0.026450251086065246,0.0009689010792271503,-0.002129467995354113,-0.02548135000683807,-0.02604921421839118,0.027419152165292397,0.02432078309071113
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,1.0000001497611362,0.9999999266369067,0.00363157496089642,0.0022236260112918115,-0.013030377517837144,-0.010326409118774244,-0.017900462680277805,0.004354203320159337,0.07031418811336008,0.0037790757089979504,-0.04353898841380527,0.0004933464917594721,-0.023356786636611365,0.005855200972188231,0.0022236260112918115,-0.01750158566442314,-0.03975991270480733,0.029211987608799596,0.025580412647903176
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,outer,1.0000001169549835,0.999999903952266,0.003420309666851888,0.0002821326711816216,-0.011677163643819571,-0.010561816649096065,-0.01569961073022692,0.0016622568023464492,0.07684221791981888,0.0026196726211837242,-0.06414984940353347,0.01726163774257594,-0.022238980292915655,0.003702442338033511,0.0002821326711816216,-0.018536537954882137,-0.06153017678234973,0.025941422630949167,0.022521112964097277
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,1.000000199215187,0.9999999701962433,0.004074241094804554,0.002593001634416711,-0.002492664225587471,-0.012660006300846181,-0.01716679955885514,0.0032575495882020545,0.09515086578362289,-0.0008591703301323514,-0.1065343950251777,0.034637148320608824,-0.015152670526433654,0.0066672427292212635,0.002593001634416711,-0.008485427797212383,-0.10739356535531008,0.021819913255654917,0.017745672160850365
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.000000185505153,1.0000000223226517,0.0040851777715612235,0.013460499736038637,0.001096655485792044,-0.010638941496841709,-0.014993110576702457,0.005127485807322099,0.10256851701851438,-0.004556093106418989,-0.10126644045136235,0.005116086629595812,-0.009542286011049665,0.01754567750759986,0.013460499736038637,0.008003391496550194,-0.10582253355778137,0.027087963518649526,0.023002785747088302
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,1.0000099916048,1.000048752734173,0.3343518230333107,-0.9484158916696402,-0.965209871410343,-0.65095367670208,0.13491258214879787,0.26117149382180055,0.2336336768949506,-0.43233408626130754,-0.1842140264540109,2.2170967377278603,-1.616163548112423,-0.6140640686363297,-0.9484158916696402,-2.2302276167487527,-0.6165481127153185,1.0020994794760933,0.6677476564427828
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,1.0000083835596885,1.000005411385958,0.39683247041949404,-0.748407157379926,1.0024966478936443,-0.5058730730787384,0.23316834551088825,0.07283717863287742,-0.42809470381424086,-0.5253909955706894,-1.4227530637213248,1.9251813789342713,0.496623574814906,-0.3515746869604319,-0.748407157379926,0.145048887854474,-1.948144059292014,-0.8481982617753379,-1.245030732194832
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,1.0000022268224251,0.9999923268892585,0.18649574817977088,-0.4153424516117249,1.4925208224002369,-0.18482128641599674,-0.03372006193484718,-0.1558460845370399,-0.41697579739714874,-0.6698981164891056,-0.9500569819226068,1.1476343097952602,1.3076995359842403,-0.228846703431954,-0.4153424516117249,1.0788528325522864,-1.6199550984117124,-1.5365462394161944,-1.7230419875959653
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,margin,0.999999643087693,1.0000175409321885,0.2024832548184298,-0.3863805768168628,1.5229120420104878,0.034988328629258623,-0.2275642501782308,-0.14167944468531796,-0.44975695970235946,-0.5610402128480836,-0.9542817250843414,0.9603374417015265,1.557900370639746,-0.18389732199843298,-0.3863805768168628,1.3740030486413133,-1.515321937932425,-1.741797692638179,-1.9442809474566087
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,margin,0.9999992939343549,1.0000107557578488,0.07167833826103233,-0.3560456894967186,1.3296700500293046,0.13702259798537797,0.023050318531407182,-0.046723166716232445,-0.06275281360156322,-0.28003547907497967,-2.0702877513574216,1.2544350572632956,1.4666926480146827,-0.28436735123568624,-0.3560456894967186,1.1823252967789963,-2.350323230432401,-1.7510599992503688,-1.8227383375114012
deepseek-coder-1.3b,base_0003,base_0046,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,margin,0.9999873839259124,0.9999653537270554,-0.047043998177458024,-0.22679588504335524,0.9134877172181701,0.1269419086766741,0.04966509097366063,0.02522681964274095,0.17585345658829138,-0.3592093586037095,-1.7019006815038478,1.0437529000299484,1.0404296258948442,-0.27383988322081326,-0.22679588504335524,0.7665897426740309,-2.0611100401075575,-1.3142695091156575,-1.2672255109381996
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,inner,0.9999998872948735,0.9999999000545556,0.005622089916061914,-0.0005134586691762288,0.005079826251802311,-0.0037890939532622316,-0.004417513832897088,-0.000778853685351002,0.0038185468325433146,0.008287276175997485,0.0052410165077603765,-0.0185498227837968,0.0012907322985400982,0.005108631246885684,-0.0005134586691762288,0.006399363545425751,0.013528292683757825,0.003817898948345586,-0.001804190967716327
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,inner,1.000000005443718,1.000000024400984,-0.0005458642443271142,0.001394732123293576,-0.006871608812318519,-0.001478052346516142,-0.000301535761631359,0.0018982536651470344,3.141495621494794e-05,0.0112957572865684,0.0062056993607059185,-0.011628777269871049,-0.008349661158834676,0.0008488678789664618,0.001394732123293576,-0.00750079327986819,0.017501456647274316,0.009198529037801138,0.009744393282128252
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,inner,0.9999998974766426,0.9999999049840472,-0.00326300526660412,0.0011154513140364253,-0.002713934573386423,-0.0001602709746349755,-0.0023907731107286993,0.000425446946522993,0.004010323608393096,0.00829999108900194,-0.013380671395647248,0.008057449870451816,-0.002874205548021397,-0.002147553952567695,0.0011154513140364253,-0.005021759500589085,-0.005080680306645324,0.000726651595453702,0.003989656862057822
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,inner,0.9999999009545736,0.9999999620429139,-0.0019361955173841754,0.0029314742032294254,0.0002949404392584565,0.00021357388069306022,-0.0008258801788105811,-0.0014390515205625334,0.008132849761870717,0.002446849536015037,-0.033058238733511325,0.023239739217542077,0.0005085143199514974,0.0009952786858452474,0.0029314742032294254,0.0015037930057967275,-0.030611389197496286,0.00048676436589374997,0.002422959883277928
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,inner,1.000000047985367,0.9999999021495896,-0.0038474443805903563,0.005467727322405008,-0.004386818858022723,-0.0031105199943246595,-0.004745484596242004,-0.000544016544402618,0.017069183876221583,0.004952461583151949,-0.03807510210503984,0.02721986786106645,-0.007497338852347379,0.0016202829418146547,0.005467727322405008,-0.005877055910532725,-0.03312264052188785,0.009117621794162034,0.012965066174752387
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,inner,1.0000000558485151,1.000000003820356,0.0014546886947040295,0.0006130481800066577,-0.008320428704030287,-0.004407509693642354,-0.008698717201650651,-0.0002225172534288185,0.010822341209545547,0.005268298324743331,-0.027165058640756024,0.030655803056349407,-0.01272793839767264,0.00206773687471069,0.0006130481800066577,-0.01066020152296196,-0.02189676031601273,0.01479567527238333,0.0133409865776793
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,outer,1.000000074507463,0.9999998168869871,0.003928073794760786,0.0014940415960539482,0.009810385020093904,-0.002717559512891317,-0.004207391249404318,-0.0012187793391535472,0.0022977575706179323,0.008432450181484204,0.007891379897206896,-0.025710615579244478,0.0070928255072025825,0.005422115390814736,0.0014940415960539482,0.012514940898017302,0.016323830078691093,-0.0016707101163878461,-0.005598783911148634
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,outer,1.000000213068569,0.9999999434467293,-0.002509013470617081,0.0027650488746188027,-0.006910747504807274,0.00039714438635071,-0.0005362918650995002,0.0017721696485007723,0.00016533494682147848,0.011170685644498078,0.010203365122882002,-0.01651796540498751,-0.006513603118456557,0.00025603540400172264,0.0027650488746188027,-0.006257567714454848,0.02137405076738008,0.0067696385224582795,0.00927865199307536
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,1.0000001830250307,0.9999999266302283,-0.004337496339863328,0.0016303099545469319,-0.003944277438009874,0.00034771213136274416,-0.00399301737991741,0.0010005575313620666,0.004476677442296115,0.00945411752834038,-0.011601199254920258,0.006966359430000235,-0.0035965653066471204,-0.002707186385316397,0.0016303099545469319,-0.006303751691963511,-0.0021470817265799025,0.0008893789213307232,0.005226875261194052
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,outer,1.0000001311269935,0.9999999237651945,-0.002562165369902201,0.003037281916157551,-0.0007948759963365137,0.00010289884688863835,-0.0008962420500183282,-0.0009822195775681297,0.00851391005423241,0.0021878263166612774,-0.03236978421688985,0.023763162714976305,-0.000691977149447881,0.00047511654625534763,0.003037281916157551,-0.00021686060319253686,-0.030181957900228595,0.0011670936957032287,0.003729259065605432
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,1.000000170178475,0.9999997949632523,-0.0040098718480193335,0.005883832707982,-0.005158346322895427,-0.0029526926266265053,-0.004737458053248439,-0.0003984597687178464,0.017060088797008696,0.00567884091595296,-0.037300558427101005,0.025934249410442256,-0.008111038949521934,0.0018739608599626645,0.005883832707982,-0.00623707808955927,-0.03162171751114806,0.009984999809484599,0.013994871657503934
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.0000001805683187,0.9999998870180253,0.001416906349606388,0.0008956256994079475,-0.008743122916061347,-0.004532521765439919,-0.008921304581515872,0.0003684913063278128,0.011382087408269764,0.006587811521740209,-0.027871488634302888,0.02941722206167452,-0.013275644681501267,0.002312532049014337,0.0008956256994079475,-0.010963112632486935,-0.021283677112562738,0.015588176730515603,0.014171270380909214
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,0.9999877379151723,1.000007609907855,0.1936958795061679,-0.23667882948819202,-0.4011197776975899,-0.1536912023934803,0.008819685243449046,0.062155500624338694,0.1351318101078712,-0.01711743218975512,-0.2504361717118793,0.6592604099917574,-0.5548109800910702,-0.04298294998202411,-0.23667882948819202,-0.5977939300730943,-0.26755360390163446,0.5118280301090461,0.3181321506028782
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,0.9999865313864725,1.0000075290742374,0.20298354235852056,-0.14769343222938636,0.12985407232007184,-0.18179281434799477,0.06126137654971138,0.016110890667053863,-0.07839194896339607,0.0022677822672005493,-0.5338212949338734,0.5292428239998376,-0.051938742027922924,0.05529011012913422,-0.14769343222938636,0.003351368101211283,-0.5315535126666728,0.10722885215705714,-0.09575469020146343
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,0.9999813664804251,0.999997898325903,0.08350187016334625,-0.054230241938426356,0.25886801523909997,-0.031157266123112554,0.1252300178020218,-0.06404684602343204,-0.10169367266327123,-0.09733496263799686,-0.31263523392562287,0.19351485195286705,0.22771074911598743,0.02927162822491989,-0.054230241938426356,0.25698237734090734,-0.40997019656361977,-0.19843912089106755,-0.2819409910544138
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,margin,0.9999849636464997,1.000003510488602,0.05125165970174638,-0.015169334233995049,0.26025704226001056,0.032345221341624264,-0.007050963207731929,-0.05051336348306713,-0.09011567558698416,-0.017843082159030174,-0.24412674517047173,0.08098378738000417,0.29260226360163477,0.036082325467751336,-0.015169334233995049,0.328684589069386,-0.2619698273295019,-0.2565199381338834,-0.3077715978356298
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,margin,0.999992118120868,1.000009838606208,0.011335012055108146,-0.03961194588733298,0.2132294804977658,-0.0013818602346586661,-0.00958123866544077,-0.013905969968581214,-0.020476640556519467,-0.0945519535807659,-0.29981305441730566,0.2547758912430713,0.2118476202631071,-0.028276933832224835,-0.03961194588733298,0.1835706864308822,-0.3943650079980716,-0.24012455409533195,-0.2514595661504401
deepseek-coder-1.3b,base_0004,base_0038,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,margin,0.9999919620111626,1.0000108317049603,0.003242461484773841,-0.039442852586116545,0.14227136309173388,0.025258857330016794,-0.004279008222478089,-0.03519599327086469,-0.045015055012208614,-0.18876570289312034,-0.07881809544035945,0.22076289521241726,0.1675302204217507,-0.036200391101342703,-0.039442852586116545,0.131329829320408,-0.2675837983334798,-0.2037306115230934,-0.20697307300786724
